"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"801","National","National",2013,5,3.78956,3.69533,6609,6421,NA,12653,2551,1574,29808,1963,806640,2013-01-27
"802","National","National",2013,6,3.29206,3.2363,5757,5236,NA,10816,1971,1207,24987,1931,772086,2013-02-03
"803","National","National",2013,7,3.0197,2.89421,5289,4698,NA,9395,1894,1045,22321,1926,771229,2013-02-10
"804","National","National",2013,8,2.71499,2.71742,5099,4357,NA,8415,1625,1023,20519,1940,755092,2013-02-17
"805","National","National",2013,9,2.4845,2.52297,4633,4030,NA,7981,1619,968,19231,1893,762238,2013-02-24
"806","National","National",2013,10,2.57808,2.55227,4791,3935,NA,7709,1536,858,18829,1884,737736,2013-03-03
"807","National","National",2013,11,2.39237,2.43225,4480,3606,NA,7065,1352,889,17392,1846,715059,2013-03-10
"808","National","National",2013,12,2.06778,2.10851,3957,3191,NA,6095,1270,741,15254,1825,723449,2013-03-17
"809","National","National",2013,13,1.90281,1.94725,3830,2924,NA,5204,1124,632,13714,1811,704276,2013-03-24
"810","National","National",2013,14,1.65902,1.74859,3516,2677,NA,4299,1106,675,12273,1769,701881,2013-03-31
"811","National","National",2013,15,1.43006,1.49713,3110,2219,NA,3929,957,603,10818,1742,722583,2013-04-07
"812","National","National",2013,16,1.27757,1.32313,2707,1757,NA,3509,724,491,9188,1732,694415,2013-04-14
"813","National","National",2013,17,1.19009,1.22647,2588,1630,NA,3364,582,425,8589,1711,700300,2013-04-21
"814","National","National",2013,18,1.09556,1.19614,2439,1470,NA,3142,565,370,7986,1675,667648,2013-04-28
"815","National","National",2013,19,1.08589,1.19049,2422,1474,NA,2877,570,361,7704,1630,647130,2013-05-05
"816","National","National",2013,20,1.07343,1.17426,2431,1345,NA,2583,565,393,7317,1582,623114,2013-05-12
"817","National","National",2013,21,1.01677,1.13342,2230,1279,NA,2219,493,368,6589,1489,581338,2013-05-19
"818","National","National",2013,22,1.04847,1.14306,2109,1147,NA,2094,483,357,6190,1486,541528,2013-05-26
"819","National","National",2013,23,0.920349,1.00881,1983,1086,NA,1779,460,330,5638,1421,558875,2013-06-02
"820","National","National",2013,24,0.920779,1.02358,1969,1112,NA,1713,468,277,5539,1419,541138,2013-06-09
"821","National","National",2013,25,0.904333,1.00138,1877,1040,NA,1766,489,302,5474,1405,546643,2013-06-16
"822","National","National",2013,26,0.83057,0.909498,1703,947,NA,1581,399,285,4915,1389,540408,2013-06-23
"823","National","National",2013,27,0.862837,0.950042,1594,851,NA,1489,321,251,4506,1357,474295,2013-06-30
"824","National","National",2013,28,0.732182,0.829299,1576,862,NA,1491,362,219,4510,1362,543833,2013-07-07
"825","National","National",2013,29,0.724558,0.802109,1432,849,NA,1405,315,185,4186,1341,521874,2013-07-14
"826","National","National",2013,30,0.740848,0.806333,1416,800,NA,1464,332,221,4233,1325,524969,2013-07-21
"827","National","National",2013,31,0.726037,0.796937,1216,852,NA,1284,350,184,3886,1290,487617,2013-07-28
"828","National","National",2013,32,0.755639,0.779136,1367,870,NA,1338,302,198,4075,1299,523015,2013-08-04
"829","National","National",2013,33,0.761847,0.797653,1364,919,NA,1366,331,188,4168,1276,522533,2013-08-11
"830","National","National",2013,34,0.779896,0.825485,1331,892,NA,1561,301,232,4317,1265,522965,2013-08-18
"831","National","National",2013,35,0.899138,0.935469,1499,1014,NA,1814,410,316,5053,1260,540157,2013-08-25
"832","National","National",2013,36,0.999524,1.04345,1681,1137,NA,2035,462,311,5626,1317,539175,2013-09-01
"833","National","National",2013,37,1.0558,1.09107,1926,1217,NA,2437,440,354,6374,1307,584196,2013-09-08
"834","National","National",2013,38,1.0967,1.20108,2175,1350,NA,2683,537,365,7110,1290,591969,2013-09-15
"835","National","National",2013,39,1.24709,1.26179,2393,1500,NA,2963,648,459,7963,1364,631088,2013-09-22
"836","National","National",2013,40,1.15746,1.13249,2974,1840,NA,3769,638,456,9677,1960,854487,2013-09-29
"837","National","National",2013,41,1.27184,1.21121,3276,1924,NA,3925,762,533,10420,1990,860298,2013-10-06
"838","National","National",2013,42,1.31623,1.25682,3483,2010,NA,3880,785,500,10658,2018,848016,2013-10-13
"839","National","National",2013,43,1.37444,1.37097,3930,2292,NA,4484,816,514,12036,2027,877917,2013-10-20
"840","National","National",2013,44,1.46781,1.42956,4045,2354,NA,4642,930,531,12502,2028,874537,2013-10-27
"841","National","National",2013,45,1.5834,1.53588,4434,2511,NA,5062,953,538,13498,2017,878845,2013-11-03
"842","National","National",2013,46,1.60253,1.60267,4643,2716,NA,5000,990,578,13927,2054,868987,2013-11-10
"843","National","National",2013,47,1.72344,1.73267,4835,3088,NA,5579,1083,583,15168,2012,875411,2013-11-17
"844","National","National",2013,48,2.11076,2.09858,4937,3027,NA,4313,1059,639,13975,2042,665926,2013-11-24
"845","National","National",2013,49,2.1708,2.21374,5549,4375,NA,6579,1552,865,18920,2055,854664,2013-12-01
"846","National","National",2013,50,2.36971,2.41674,5501,4458,NA,7046,1591,802,19398,2054,802651,2013-12-08
"847","National","National",2013,51,3.15997,3.03071,6555,6525,NA,8406,2272,939,24697,2009,814891,2013-12-15
"848","National","National",2013,52,4.59053,4.38724,7814,7499,NA,7485,2874,1316,26988,2007,615148,2013-12-22
"849","National","National",2014,1,4.28195,4.2112,7488,9135,NA,6726,3555,1750,28654,2033,680424,2013-12-29
"850","National","National",2014,2,3.56288,3.46492,6233,8846,NA,7881,3565,1622,28147,2059,812343,2014-01-05
"851","National","National",2014,3,3.36378,3.31698,6007,8091,NA,9517,3149,1606,28370,2049,855297,2014-01-12
"852","National","National",2014,4,3.39659,3.2407,5878,6818,NA,8858,2616,1332,25502,2062,786928,2014-01-19
"853","National","National",2014,5,3.11922,2.88598,5133,6031,NA,8714,2403,1203,23484,2051,813726,2014-01-26
"854","National","National",2014,6,2.83572,2.62172,4729,5278,NA,7711,2242,1125,21085,2051,804244,2014-02-02
"855","National","National",2014,7,2.48484,2.34067,4210,4470,NA,6717,1829,969,18195,2018,777340,2014-02-09
"856","National","National",2014,8,2.2741,2.12059,4250,4306,NA,6121,1684,873,17234,2025,812700,2014-02-16
"857","National","National",2014,9,2.07244,1.91094,3953,3691,NA,5875,1505,890,15914,1978,832786,2014-02-23
"858","National","National",2014,10,1.98207,1.9023,3775,3472,NA,5575,1430,792,15044,1944,790831,2014-03-02
"859","National","National",2014,11,1.82441,1.76619,3616,3210,NA,5022,1360,816,14024,1904,794024,2014-03-09
"860","National","National",2014,12,1.82036,1.85791,3798,3285,NA,5611,1422,810,14926,1922,803374,2014-03-16
"861","National","National",2014,13,1.75391,1.82094,3523,3256,NA,5812,1298,772,14661,1887,805133,2014-03-23
"862","National","National",2014,14,1.74542,1.83453,3582,3153,NA,5659,1436,807,14637,1866,797863,2014-03-30
"863","National","National",2014,15,1.67236,1.75446,3574,2943,NA,5587,1316,786,14206,1845,809707,2014-04-06
"864","National","National",2014,16,1.51659,1.51636,3130,2516,NA,4279,1088,710,11723,1810,773101,2014-04-13
"865","National","National",2014,17,1.44778,1.40334,2846,2504,NA,3770,1036,658,10814,1771,770592,2014-04-20
"866","National","National",2014,18,1.29028,1.2593,2501,2084,NA,3591,913,559,9648,1746,766139,2014-04-27
"867","National","National",2014,19,1.37388,1.32482,2789,2009,NA,3615,834,528,9775,1714,737834,2014-05-04
"868","National","National",2014,20,1.34208,1.27576,2544,1876,NA,3256,825,532,9033,1660,708049,2014-05-11
"869","National","National",2014,21,1.34563,1.29483,2733,1742,NA,3068,771,483,8797,1570,679395,2014-05-18
"870","National","National",2014,22,1.21291,1.2261,2528,1542,NA,2459,625,504,7658,1554,624582,2014-05-25
"871","National","National",2014,23,1.19291,1.14538,2383,1492,NA,2349,607,398,7229,1461,631143,2014-06-01
"872","National","National",2014,24,1.14146,1.0678,2227,1413,NA,2181,561,401,6783,1461,635233,2014-06-08
"873","National","National",2014,25,1.06503,1.07269,2159,1285,NA,2009,528,388,6369,1392,593740,2014-06-15
"874","National","National",2014,26,1.12669,1.01298,2049,1235,NA,1917,509,328,6038,1411,596063,2014-06-22
"875","National","National",2014,27,0.947353,0.994705,1865,1075,NA,1688,416,308,5352,1388,538049,2014-06-29
"876","National","National",2014,28,0.944187,0.880862,1758,1122,NA,1623,441,351,5295,1394,601116,2014-07-06
"877","National","National",2014,29,0.934822,0.858173,1582,1116,NA,1621,403,361,5083,1376,592305,2014-07-13
"878","National","National",2014,30,0.81736,0.805152,1455,1128,NA,1450,398,334,4765,1372,591814,2014-07-20
"879","National","National",2014,31,0.852792,0.818781,1450,1094,NA,1655,417,326,4942,1378,603580,2014-07-27
"880","National","National",2014,32,0.746994,0.783735,1460,1074,NA,1528,409,273,4744,1382,605307,2014-08-03
"881","National","National",2014,33,0.761098,0.848703,1528,1107,NA,1631,403,311,4980,1369,586778,2014-08-10
"882","National","National",2014,34,0.767627,0.834146,1569,1196,NA,1813,412,315,5305,1371,635980,2014-08-17
"883","National","National",2014,35,0.862176,0.905981,1684,1223,NA,2184,401,307,5799,1353,640080,2014-08-24
"884","National","National",2014,36,0.984907,1.04506,1753,1284,NA,2258,453,302,6050,1352,578913,2014-08-31
"885","National","National",2014,37,1.16287,1.16816,2300,1550,NA,3316,568,396,8130,1401,695966,2014-09-07
"886","National","National",2014,38,1.22731,1.27649,2535,1705,NA,3650,605,393,8888,1405,696282,2014-09-14
"887","National","National",2014,39,1.2071,1.29758,2522,1820,NA,3447,657,428,8874,1407,683887,2014-09-21
"888","National","National",2014,40,1.16191,1.20612,2958,1959,NA,3994,712,527,10150,1937,841540,2014-09-28
"889","National","National",2014,41,1.30905,1.32485,3055,2116,NA,4437,821,548,10977,1960,828544,2014-10-05
"890","National","National",2014,42,1.37072,1.41192,3442,2321,NA,4728,870,580,11941,2000,845727,2014-10-12
"891","National","National",2014,43,1.43373,1.42547,3455,2459,NA,4955,892,531,12292,2008,862314,2014-10-19
"892","National","National",2014,44,1.42791,1.43909,3632,2242,NA,5102,807,530,12313,2053,855608,2014-10-26
"893","National","National",2014,45,1.61605,1.61532,4277,2349,NA,5799,863,565,13853,2058,857601,2014-11-02
"894","National","National",2014,46,1.65976,1.66473,4424,2323,NA,5816,911,588,14062,1997,844700,2014-11-09
"895","National","National",2014,47,2.05459,2.0058,4740,2921,NA,7322,1049,642,16674,2058,831289,2014-11-16
"896","National","National",2014,48,2.53541,2.62227,5432,3277,NA,6848,1165,880,17602,2067,671251,2014-11-23
"897","National","National",2014,49,2.54253,2.60749,6185,4623,NA,9106,1767,1224,22905,2097,878430,2014-11-30
"898","National","National",2014,50,3.60563,3.4178,7424,5287,NA,13050,1970,1441,29172,2069,853532,2014-12-07
"899","National","National",2014,51,4.90976,4.46555,9270,6920,NA,16418,2671,2103,37382,2016,837119,2014-12-14
"900","National","National",2014,52,5.98221,6.11497,10363,8982,NA,13951,3718,3519,40533,1984,662849,2014-12-21
"901","National","National",2014,53,5.47421,5.30979,9732,9348,NA,9406,4288,4117,36891,1983,694773,2014-12-28
"902","National","National",2015,1,4.21374,4.07898,7160,8072,NA,9589,3614,3048,31483,1958,771835,2015-01-04
"903","National","National",2015,2,4.21022,3.93762,7044,6946,NA,11966,2909,2339,31204,1971,792459,2015-01-11
"904","National","National",2015,3,4.25968,4.15076,7840,6451,NA,13949,2951,2030,33221,1966,800359,2015-01-18
"905","National","National",2015,4,3.97761,3.87899,7118,5844,NA,13159,2585,1915,30621,1955,789407,2015-01-25
"906","National","National",2015,5,3.63443,3.45794,6656,5380,NA,12093,2368,1654,28151,1950,814097,2015-02-01
"907","National","National",2015,6,3.26527,3.06359,6429,4884,NA,10328,2072,1505,25218,1917,823153,2015-02-08
"908","National","National",2015,7,2.93083,2.82646,5537,4295,NA,8164,1842,1271,21109,1907,746836,2015-02-15
"909","National","National",2015,8,2.54474,2.3599,4823,4061,NA,7280,1765,1249,19178,1934,812660,2015-02-22
"910","National","National",2015,9,2.47227,2.33472,4639,3914,NA,7116,1696,1076,18441,1912,789858,2015-03-01
"911","National","National",2015,10,2.35665,2.21286,4710,3654,NA,6748,1654,1067,17833,1907,805881,2015-03-08
"912","National","National",2015,11,2.17008,2.07619,4559,3482,NA,6084,1573,997,16695,1883,804117,2015-03-15
"913","National","National",2015,12,2.04297,2.01267,4418,3284,NA,6003,1486,931,16122,1848,801027,2015-03-22
"914","National","National",2015,13,1.954,1.94192,4174,2968,NA,5623,1321,889,14975,1819,771143,2015-03-29
"915","National","National",2015,14,1.72287,1.74809,3903,2931,NA,4634,1387,878,13733,1820,785602,2015-04-05
"916","National","National",2015,15,1.53694,1.50367,3448,2448,NA,4214,1160,774,12044,1813,800974,2015-04-12
"917","National","National",2015,16,1.38283,1.43494,3182,2052,NA,4011,975,640,10860,1768,756827,2015-04-19
"918","National","National",2015,17,1.46265,1.45673,3203,2122,NA,4280,888,602,11095,1753,761638,2015-04-26
"919","National","National",2015,18,1.38934,1.42836,3106,2074,NA,4079,846,589,10694,1735,748690,2015-05-03
"920","National","National",2015,19,1.3468,1.35297,2805,1810,NA,3641,813,602,9671,1688,714799,2015-05-10
"921","National","National",2015,20,1.25452,1.33093,2754,1768,NA,3296,736,470,9024,1622,678023,2015-05-17
"922","National","National",2015,21,1.21636,1.28422,2593,1461,NA,2714,652,493,7913,1579,616171,2015-05-24
"923","National","National",2015,22,1.16734,1.13889,2211,1334,NA,2345,594,462,6946,1505,609891,2015-05-31
"924","National","National",2015,23,1.04654,1.10343,2109,1320,NA,2284,575,456,6744,1455,611184,2015-06-07
"925","National","National",2015,24,0.943661,0.970748,1734,1167,NA,2046,495,408,5850,1459,602628,2015-06-14
"926","National","National",2015,25,0.935046,0.998681,1897,1170,NA,1921,496,429,5913,1445,592081,2015-06-21
"927","National","National",2015,26,0.934726,0.978057,1678,1043,NA,1701,430,380,5232,1417,534938,2015-06-28
"928","National","National",2015,27,0.864118,0.866431,1546,1081,NA,1675,443,371,5116,1428,590468,2015-07-05
"929","National","National",2015,28,0.806535,0.827757,1487,1028,NA,1609,405,341,4870,1411,588337,2015-07-12
"930","National","National",2015,29,0.742747,0.797572,1383,1011,NA,1498,413,321,4626,1401,580010,2015-07-19
"931","National","National",2015,30,0.737859,0.811221,1415,999,NA,1459,432,300,4605,1352,567663,2015-07-26
"932","National","National",2015,31,0.743224,0.821165,1392,1026,NA,1590,420,325,4753,1364,578812,2015-08-02
"933","National","National",2015,32,0.805251,0.819435,1330,1062,NA,1667,400,291,4750,1340,579668,2015-08-09
"934","National","National",2015,33,0.816943,0.848041,1429,1134,NA,1815,436,359,5173,1356,609994,2015-08-16
"935","National","National",2015,34,0.814518,0.888524,1687,1151,NA,2033,423,354,5648,1362,635661,2015-08-23
"936","National","National",2015,35,0.86067,0.962826,1636,1230,NA,2292,481,324,5963,1354,619323,2015-08-30
"937","National","National",2015,36,0.886704,1.02252,1714,1297,NA,2169,461,329,5970,1349,583853,2015-09-06
"938","National","National",2015,37,1.00845,1.08392,1993,1392,NA,2744,536,397,7062,1369,651524,2015-09-13
"939","National","National",2015,38,1.06625,1.17724,2178,1520,NA,2947,627,432,7704,1367,654414,2015-09-20
"940","National","National",2015,39,1.05995,1.1716,2170,1654,NA,2746,652,404,7626,1332,650904,2015-09-27
"941","National","National",2015,40,1.22559,1.24325,2849,2015,NA,3693,871,621,10049,1963,808287,2015-10-04
"942","National","National",2015,41,1.31066,1.3234,3016,2102,NA,4007,912,678,10715,1976,809660,2015-10-11
"943","National","National",2015,42,1.3711,1.40399,3263,2357,NA,4360,951,653,11584,1995,825079,2015-10-18
"944","National","National",2015,43,1.39171,1.37629,3141,2254,NA,4148,927,694,11164,1999,811165,2015-10-25
"945","National","National",2015,44,1.43712,1.46866,3563,2450,NA,4783,935,692,12423,2048,845875,2015-11-01
"946","National","National",2015,45,1.50165,1.533,3746,2517,NA,4725,943,745,12676,2028,826877,2015-11-08
"947","National","National",2015,46,1.59805,1.60841,3960,2656,NA,5076,1026,766,13484,2023,838344,2015-11-15
"948","National","National",2015,47,1.89668,1.90047,3974,2427,NA,4073,981,703,12158,2000,639738,2015-11-22
"949","National","National",2015,48,1.67728,1.73645,4469,3011,NA,5076,1232,829,14617,2040,841777,2015-11-29
"950","National","National",2015,49,1.78296,1.81945,4575,2902,NA,5384,1252,873,14986,2020,823657,2015-12-06
"951","National","National",2015,50,1.87336,1.96571,5135,2963,NA,5105,1250,943,15396,2000,783227,2015-12-13
"952","National","National",2015,51,2.32148,2.42021,5377,2876,NA,4317,1256,1013,14839,1978,613128,2015-12-20
"953","National","National",2015,52,2.40991,2.41083,5700,3264,NA,4011,1524,1180,15679,1949,650356,2015-12-27
"954","National","National",2016,1,1.94328,1.98859,4775,3597,NA,4494,1631,1157,15654,2004,787192,2016-01-03
"955","National","National",2016,2,1.99796,1.98985,4574,3180,NA,5362,1380,1021,15517,2005,779809,2016-01-10
"956","National","National",2016,3,2.11829,2.1071,4804,3226,NA,5380,1297,954,15661,2008,743249,2016-01-17
"957","National","National",2016,4,2.25112,2.19256,5088,3615,NA,6882,1551,1007,18143,2026,827482,2016-01-24
"958","National","National",2016,5,2.37116,2.30014,5135,3759,NA,7353,1625,1072,18944,2007,823602,2016-01-31
"959","National","National",2016,6,2.80035,2.67574,5645,4600,NA,8434,1916,1179,21774,2000,813755,2016-02-07
"960","National","National",2016,7,3.16475,3.02427,5997,5642,NA,9325,2347,1370,24681,1993,816098,2016-02-14
"961","National","National",2016,8,3.15183,3.11328,6299,6001,NA,10127,2606,1390,26423,1956,848718,2016-02-21
"962","National","National",2016,9,3.3321,3.32788,6619,6395,NA,11415,2599,1440,28468,1952,855439,2016-02-28
"963","National","National",2016,10,3.56024,3.5918,6660,7358,NA,11856,2977,1630,30481,1922,848628,2016-03-06
"964","National","National",2016,11,3.05479,3.09262,5574,6026,NA,9334,2489,1471,24894,1898,804948,2016-03-13
"965","National","National",2016,12,2.76732,2.78803,5187,4982,NA,8489,2000,1282,21940,1900,786936,2016-03-20
"966","National","National",2016,13,2.44161,2.52371,4581,4476,NA,7392,1953,1201,19603,1832,776752,2016-03-27
"967","National","National",2016,14,2.03348,2.12928,3707,3869,NA,6403,1660,1130,16769,1813,787543,2016-04-03
"968","National","National",2016,15,1.98593,2.05142,3572,3530,NA,6595,1533,1031,16261,1805,792672,2016-04-10
"969","National","National",2016,16,1.91514,1.98957,3515,3247,NA,6357,1373,945,15437,1774,775895,2016-04-17
"970","National","National",2016,17,1.69968,1.7858,3157,2986,NA,5557,1235,901,13836,1759,774777,2016-04-24
"971","National","National",2016,18,1.57635,1.60144,2772,2586,NA,4729,1037,746,11870,1742,741210,2016-05-01
"972","National","National",2016,19,1.3935,1.4743,2871,2276,NA,4046,849,665,10707,1690,726244,2016-05-08
"973","National","National",2016,20,1.29941,1.42286,2688,1998,NA,3630,839,643,9798,1626,688612,2016-05-15
"974","National","National",2016,21,1.18379,1.38196,2612,1714,NA,3126,717,618,8787,1439,635835,2016-05-22
"975","National","National",2016,22,1.13723,1.33712,2545,1637,NA,2620,663,532,7997,1482,598077,2016-05-29
"976","National","National",2016,23,1.04118,1.13894,2293,1460,NA,2313,617,518,7201,1446,632252,2016-06-05
"977","National","National",2016,24,0.971814,1.09641,2189,1354,NA,2171,588,466,6768,1440,617287,2016-06-12
"978","National","National",2016,25,0.863306,0.999559,2062,1178,NA,1905,493,386,6024,1402,602666,2016-06-19
"979","National","National",2016,26,0.833797,0.99095,1873,1146,NA,1810,473,384,5686,1382,573793,2016-06-26
"980","National","National",2016,27,0.784516,0.931253,1646,985,NA,1641,463,383,5118,1379,549582,2016-07-03
"981","National","National",2016,28,0.734327,0.843118,1610,1064,NA,1599,422,383,5078,1392,602288,2016-07-10
"982","National","National",2016,29,0.698845,0.840286,1670,994,NA,1621,384,375,5044,1388,600272,2016-07-17
"983","National","National",2016,30,0.723099,0.830065,1580,1036,NA,1624,362,323,4925,1393,593327,2016-07-24
"984","National","National",2016,31,0.663501,0.790428,1455,971,NA,1496,359,315,4596,1360,581457,2016-07-31
"985","National","National",2016,32,0.69276,0.830826,1512,1016,NA,1639,382,319,4868,1329,585923,2016-08-07
"986","National","National",2016,33,0.710029,0.856796,1644,1028,NA,1914,373,306,5265,1345,614499,2016-08-14
"987","National","National",2016,34,0.834232,1.00746,1848,1234,NA,2364,465,349,6260,1356,621362,2016-08-21
"988","National","National",2016,35,0.992621,1.05868,1815,1242,NA,2651,455,341,6504,1354,614349,2016-08-28
"989","National","National",2016,36,1.01605,1.10028,1883,1284,NA,2604,471,381,6623,1347,601938,2016-09-04
"990","National","National",2016,37,1.07169,1.1457,2026,1509,NA,3073,579,452,7639,1365,666755,2016-09-11
"991","National","National",2016,38,1.10163,1.2189,2341,1539,NA,3298,613,438,8229,1363,675119,2016-09-18
"992","National","National",2016,39,1.18841,1.31113,2413,1645,NA,3334,630,483,8505,1389,648678,2016-09-25
"993","National","National",2016,40,1.2019,1.27386,3110,2114,NA,4169,828,643,10864,1946,852842,2016-10-02
"994","National","National",2016,41,1.23108,1.29342,3207,2155,NA,4078,879,678,10997,1973,850228,2016-10-09
"995","National","National",2016,42,1.26796,1.33097,3564,2234,NA,4452,981,695,11926,1983,896035,2016-10-16
"996","National","National",2016,43,1.36298,1.42662,3786,2406,NA,4769,987,700,12648,2006,886570,2016-10-23
"997","National","National",2016,44,1.48535,1.57071,4314,2444,NA,5287,1030,715,13790,1999,877947,2016-10-30
"998","National","National",2016,45,1.55954,1.65146,4703,2549,NA,5193,1055,758,14258,1990,863356,2016-11-06
"999","National","National",2016,46,1.64783,1.73309,4979,2659,NA,5610,1083,829,15160,2000,874739,2016-11-13
"1000","National","National",2016,47,1.91275,2.03388,5032,2634,NA,4567,1108,867,14208,2011,698566,2016-11-20
"1001","National","National",2016,48,1.81725,1.88331,5209,3326,NA,5655,1359,1056,16605,2001,881694,2016-11-27
"1002","National","National",2016,49,1.91433,2.00292,5501,3188,NA,5812,1413,1047,16961,2013,846813,2016-12-04
"1003","National","National",2016,50,2.21003,2.27731,5744,3491,NA,6724,1485,1019,18463,2000,810736,2016-12-11
"1004","National","National",2016,51,2.73568,2.91465,6653,4099,NA,7469,1923,1421,21565,1977,739882,2016-12-18
"1005","National","National",2016,52,3.36832,3.54919,7712,5247,NA,7144,2652,2145,24900,1928,701569,2016-12-25
"1006","National","National",2017,1,3.09689,3.08102,6716,5673,NA,6786,2773,2230,24178,2024,784740,2017-01-01
"1007","National","National",2017,2,3.07346,3.01875,6020,5313,NA,8843,2639,2082,24897,1997,824746,2017-01-08
"1008","National","National",2017,3,3.51643,3.40446,6399,5588,NA,12147,2717,1930,28781,2029,845391,2017-01-15
"1009","National","National",2017,4,3.8027,3.52869,6958,5788,NA,14073,2623,1823,31265,2021,886023,2017-01-22
"1010","National","National",2017,5,4.50313,4.10665,7452,6522,NA,17482,2968,2093,36517,2024,889216,2017-01-29
"1011","National","National",2017,6,5.06308,4.7551,8110,8235,NA,20150,3749,2646,42890,2027,901978,2017-02-05
"1012","National","National",2017,7,4.86009,4.65163,7726,8328,NA,18692,3652,2637,41035,1967,882163,2017-02-12
"1013","National","National",2017,8,4.57916,4.57049,7649,8560,NA,17300,3807,2808,40124,1987,877892,2017-02-19
"1014","National","National",2017,9,3.55674,3.45522,6129,6496,NA,12394,2983,2181,30183,1995,873547,2017-02-26
"1015","National","National",2017,10,3.50417,3.29505,5854,5970,NA,11552,2766,1918,28060,1971,851580,2017-03-05
"1016","National","National",2017,11,3.21511,3.16426,5503,5535,NA,10084,2582,1780,25484,1958,805370,2017-03-12
"1017","National","National",2017,12,3.10088,3.14433,5514,5858,NA,11503,2641,1838,27354,1940,869946,2017-03-19
"1018","National","National",2017,13,2.79056,2.87936,5145,5070,NA,10149,2354,1624,24342,1899,845397,2017-03-26
"1019","National","National",2017,14,2.38547,2.36977,4488,3918,NA,8178,1760,1333,19677,1906,830332,2017-04-02
"1020","National","National",2017,15,1.9703,1.93853,3909,3151,NA,5847,1470,1171,15548,1861,802052,2017-04-09
"1021","National","National",2017,16,1.73442,1.64064,3306,2766,NA,4683,1258,993,13006,1845,792740,2017-04-16
"1022","National","National",2017,17,1.56303,1.4752,2997,2391,NA,4497,1111,928,11924,1846,808298,2017-04-23
"1023","National","National",2017,18,1.4128,1.37755,2890,2039,NA,4105,1011,717,10762,1795,781240,2017-04-30
"1024","National","National",2017,19,1.27492,1.33771,2751,2037,NA,3831,862,721,10202,1767,762648,2017-05-07
"1025","National","National",2017,20,1.2834,1.34686,2685,2011,NA,3518,886,709,9809,1746,728288,2017-05-14
"1026","National","National",2017,21,1.16663,1.26579,2341,1745,NA,3060,771,647,8564,1614,676574,2017-05-21
"1027","National","National",2017,22,1.10977,1.25701,2311,1577,NA,2575,710,583,7756,1569,617021,2017-05-28
"1028","National","National",2017,23,1.04333,1.16048,2412,1459,NA,2377,671,591,7510,1493,647145,2017-06-04
"1029","National","National",2017,24,0.905151,1.04834,2049,1346,NA,2099,595,547,6636,1470,633003,2017-06-11
"1030","National","National",2017,25,0.902718,0.992711,1930,1282,NA,1971,559,498,6240,1469,628582,2017-06-18
"1031","National","National",2017,26,0.859531,0.961603,1771,1121,NA,1748,489,467,5596,1422,581945,2017-06-25
"1032","National","National",2017,27,0.818998,0.955818,1728,1111,NA,1564,505,418,5326,1456,557219,2017-07-02
"1033","National","National",2017,28,0.752505,0.827597,1545,1004,NA,1578,462,372,4961,1405,599446,2017-07-09
"1034","National","National",2017,29,0.731146,0.811886,1549,908,NA,1421,450,419,4747,1384,584688,2017-07-16
"1035","National","National",2017,30,0.733295,0.818527,1576,953,NA,1515,459,376,4879,1377,596071,2017-07-23
"1036","National","National",2017,31,0.73102,0.829758,1529,1037,NA,1485,415,433,4899,1390,590413,2017-07-30
"1037","National","National",2017,32,0.68834,0.828503,1559,1044,NA,1481,441,390,4915,1386,593239,2017-08-06
"1038","National","National",2017,33,0.732049,0.885896,1603,1097,NA,1691,427,412,5230,1350,590363,2017-08-13
"1039","National","National",2017,34,0.911188,1.05351,1964,1256,NA,2549,473,411,6653,1379,631507,2017-08-20
"1040","National","National",2017,35,1.02105,1.11768,2076,1302,NA,2726,526,503,7133,1370,638196,2017-08-27
"1041","National","National",2017,36,1.09495,1.14028,2073,1369,NA,2488,587,555,7072,1384,620201,2017-09-03
"1042","National","National",2017,37,1.09475,1.13326,2372,1656,NA,2942,706,628,8304,1485,732755,2017-09-10
"1043","National","National",2017,38,1.09775,1.17589,2544,1625,NA,3075,664,655,8563,1484,728214,2017-09-17
"1044","National","National",2017,39,1.18882,1.23848,2840,1652,NA,3201,746,640,9079,1468,733077,2017-09-24
"1045","National","National",2017,40,1.26589,1.2802,3849,2488,NA,4556,1071,875,12839,2220,1002892,2017-10-01
"1046","National","National",2017,41,1.30479,1.33123,4118,2676,NA,4453,1073,947,13267,2245,996595,2017-10-08
"1047","National","National",2017,42,1.34075,1.40786,4408,2805,NA,4993,1139,974,14319,2266,1017076,2017-10-15
"1048","National","National",2017,43,1.51674,1.5722,5006,2922,NA,5531,1324,1049,15832,2266,1006998,2017-10-22
"1049","National","National",2017,44,1.74583,1.70326,5219,3289,NA,6134,1365,1062,17069,2222,1002140,2017-10-29
"1050","National","National",2017,45,1.88708,1.86636,6126,3609,NA,6671,1522,1129,19057,2288,1021079,2017-11-05
"1051","National","National",2017,46,2.05923,2.07647,6880,4243,NA,7577,1805,1387,21892,2296,1054290,2017-11-12
"1052","National","National",2017,47,2.27971,2.33593,6945,3844,NA,5875,1707,1445,19816,2271,848314,2017-11-19
"1053","National","National",2017,48,2.28379,2.24637,7008,5235,NA,7474,2206,1829,23752,2279,1057350,2017-11-26
